v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v012,v013,v014,v015,v016,v017,v018,v019,v020,v021,v022,v023,v024,v025,v026,v027,v028,v029,v030,v031,v032,v033,v034,v035,v036,v037,v038,v039,v040,v041,v042,v043,v044,v045,v046,v047,v048,v049,v050,v051,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063,v064,v065,v066,v067,v068,v069,v070,v071,v072,v073,v074,v075,v076,v077,v078,v079,v080,v081,v082,v083,v084,v085,v086,v087,v088,v089,v090,v091,v092,v093,v094,v095,v096,v097,v098,v099,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,class
-0.88248, 1.28722,-0.46188,-0.51676, 0.65837, 0.07710,-0.78682,-0.23615, 1.13841, 1.13893,-0.47553,-0.13607,-0.29786,-1.10069, 1.32726,-0.54599, 0.97861,-1.34546, 0.43273,-2.39727,-0.37131,-1.57413, 0.57546,-1.03447,-0.98475, 0.96312, 0.37406,-0.58281, 0.03000,-0.87216,-0.07340,-0.06501, 0.49417,-0.94044, 2.29850, 2.19061, 2.29847, 2.18637, 2.17106, 3.07323, 2.41334, 3.10947, 2.94965, 5.28784, 3.66091, 3.53964, 5.09369, 3.89275, 4.34726, 4.45443, 5.44745, 5.55937, 6.55583, 3.48957, 4.73947, 4.30580, 5.54881, 7.59532, 6.44693, 7.46072, 5.61571, 7.49213, 5.03314, 0.08538,-1.02646, 0.66486, 1.28736, 0.19438,-0.70798, 0.02043, 0.34698, 0.24260, 0.73573, 0.85485, 2.06900, 0.45323, 0.06492,-0.78962,-0.13197, 0.41548, 0.15935,-0.08836, 0.36817, 0.43058,-0.09178,-0.60614,-0.34414, 1.07119, 1.62282, 0.36810,-0.45643,-0.11611,-0.04602, 2.64502,-0.26681, 1.72248, 1.73762,-0.09088,-1.04518,-0.84682,-0.43543,-0.69366, 0.62351, 0.67065, 0.15804, 1.01233, 0.77910,-0.20307,-0.98251,-1.02012, 0.04144,-1.74000,-0.41905, 1.99715, 0.74020,-1.21376,-0.38729, 0.14138, 0.77948,-0.71169, 1.76100,-0.21233,-0.43350, 0.39409, 0.30893, 1.13032, 2.09655, 0.21050,bell
-0.46934,-0.76356, 0.18736,-0.07336, 0.55241, 0.18158,-0.23436,-0.11204,-0.37394,-0.59868,-0.78229,-1.71308, 0.20352,-0.48409, 0.74491, 1.60959, 0.11692, 0.15404, 1.09838,-0.97412, 0.73113,-0.88044,-1.88411,-1.01011,-0.00662,-1.41795, 0.17454, 1.50441, 1.09956, 0.61803,-0.20033,-0.72953, 1.80912, 2.41971, 1.24934,-0.19345, 0.41022, 0.45112, 0.17892, 0.30033, 0.56157, 4.35212, 0.96085, 1.33369,-0.17971, 2.13532, 2.37790, 1.36249, 2.07254, 2.87238, 1.38687, 0.20750, 2.41240, 3.35260, 3.66753, 3.22026, 2.90550, 4.04797, 2.73887, 3.01674, 1.32592, 3.54652, 3.87887, 5.34934, 3.56053, 2.10712, 3.47474, 2.55362, 3.45647, 5.01128, 3.39297, 5.03551, 3.30787, 3.85002, 5.70023, 4.78571, 3.60708, 6.22353, 6.92108, 3.50219, 3.49530, 5.15846, 3.57989, 4.30829, 5.59126, 3.88519, 3.15303, 5.54216, 5.55767, 6.57695, 5.56256, 6.31289, 3.92088, 7.44113, 5.71619, 4.65347, 6.06150, 6.90203, 7.99686, 0.53507,-0.76459, 0.89444, 0.03056,-1.40716, 1.04475, 1.51845,-0.14984, 0.63688,-1.11524, 0.58105,-0.03544,-0.23461, 0.27172,-0.51282, 0.06974,-1.07549,-0.16642,-0.04837,-0.09160,-0.34673,-0.11054, 1.01814,-0.34043, 0.85557,-0.58773, 1.40879,-1.49410, 0.40801,bell
 0.09766,-0.98114, 0.50176,-0.38086, 0.75618,-0.12666, 1.04185, 0.69136,-1.21013,-0.29378, 0.26964,-0.94003, 1.47424,-2.06452, 0.57495, 1.94396,-0.39843,-0.98350, 0.30027,-1.56709,-1.40675, 1.18187,-0.34475,-0.50019,-0.96958, 0.16446,-1.21714,-1.41503,-0.58535,-0.95665,-0.47735, 1.21103,-0.46215, 1.24631, 0.55420, 1.58458, 2.01437, 2.58786, 0.06631, 2.00941, 0.25907, 0.78665, 1.65473, 0.68639, 1.39654, 2.08657, 0.97218, 1.39398, 1.17136, 0.92259, 2.60794, 2.43532, 0.77018, 2.51440, 1.06517, 2.35104, 3.73123, 3.39095, 2.91341, 2.49483, 3.29585, 2.58975, 2.95595, 3.52398, 4.76210, 4.26464, 1.68896, 3.38423, 2.70292, 3.59701, 4.46610, 3.57640, 3.91478, 5.81411, 3.51994, 5.67449, 3.66768, 3.77415, 4.26328, 7.94966, 6.52199, 4.48528, 6.76243, 5.15045, 4.88807, 6.14998, 4.47372, 7.31643, 7.14328, 6.75763, 5.12146, 5.82725, 6.56185, 5.19571, 6.08775, 7.38370,-1.25544,-0.55647, 0.47900,-1.19707,-0.62997, 0.07947, 0.69602, 1.21628, 1.30340, 0.01414,-0.80167,-0.15405,-0.47505, 1.12114,-0.43949,-0.97131,-1.33438, 1.08845,-1.62896,-0.21925, 0.06831, 0.07449,-1.06120, 1.66890, 0.74379, 0.27602, 0.39552, 0.44051,-1.06455,-0.01707, 0.78627, 0.86090,bell
 1.20537, 0.79799, 0.24770, 1.52328, 1.33087,-1.07291, 0.29892,-0.35368,-0.37673, 0.59809, 0.41569, 0.23188,-1.38192, 1.40824, 1.58944, 1.29940, 1.37884, 0.49269, 0.27820, 0.17544, 1.19714, 1.01016, 1.16437, 0.56392, 0.71017, 2.57718, 0.60875, 1.55550, 2.23714, 3.40428, 2.22720, 1.69534, 1.93966, 2.87409, 2.45719, 2.73810, 2.20835, 5.27360, 3.40245, 3.73183, 3.81665, 3.91198, 4.89529, 4.14689, 3.57134, 6.75730, 4.31275, 5.54166, 5.03024, 6.72505, 5.37922, 4.78820, 7.22949, 7.26060, 6.72137, 8.28474, 5.09593, 7.25990,-0.76803, 0.10996, 0.04254, 1.27248, 1.47440, 0.20967, 0.54323, 0.77402, 1.93563,-0.95555, 0.47285, 0.68031,-1.65421,-0.81721, 1.81944,-0.59165, 0.87082,-0.87497, 0.31022,-0.81015, 1.56142,-0.33450, 0.45714,-0.37259, 0.28363,-1.20380, 0.52446, 0.96764, 1.55151, 0.37880,-1.11942,-0.33904,-0.14017,-0.60453,-0.91678,-0.84975, 1.90253,-1.43252, 0.92980, 0.12431, 0.44572,-0.03240, 0.20142, 1.67352,-0.15101,-1.36973,-0.27543,-0.45427, 0.50778, 0.18360, 0.82022, 1.02713,-0.62299,-0.19577, 0.59307, 1.36431,-0.61804,-0.25569, 0.15129,-1.64944,-0.34496, 0.08335,-0.29574,-0.78851,-1.78851,-1.06426, 1.87195,-1.55218, 0.13966,-0.20873,bell
 0.43042,-0.09913,-0.80664,-0.43387, 0.99152, 0.50355,-0.58381,-1.64529,-1.45195, 0.13074,-0.05856,-0.16589, 1.26123, 0.77441, 0.86402,-0.85269,-0.10868, 0.57000,-0.96493, 0.01099, 3.05147, 1.09532,-1.19881,-1.17716, 0.48251,-0.04480, 2.00133, 0.23490, 0.36230, 2.32676, 1.34033, 2.55139, 2.39294, 1.83991, 2.45179, 2.90074, 0.15751, 1.62346, 1.61399,-0.00451, 1.40884, 1.91164, 1.22709, 1.09666, 3.64944, 1.43468, 2.44788, 1.63623, 1.80896, 2.70723, 2.98771, 1.97855, 1.95018, 2.94992, 4.88388, 5.40986, 3.03335, 4.13594, 4.44662, 3.65977, 4.27287, 5.52590, 4.91535, 3.25669, 4.26151, 3.41657, 4.92494, 4.46341, 7.07177, 5.68356, 4.72771, 4.30953, 4.20075, 5.28437, 6.55301, 5.59500, 4.47687, 6.47897, 5.98389, 5.56694, 5.62050, 5.94275, 7.36140, 5.33069, 7.81375, 5.96589, 9.80034, 7.52465, 0.14647, 2.08564,-1.94753,-0.46263, 0.56576,-0.97345, 0.53656, 1.44735, 0.55083,-0.06452, 0.72774,-0.57234, 0.01442, 0.81310, 0.45122, 1.19069,-0.26598,-1.34071, 0.19383,-0.02897,-0.30779,-0.79438,-0.49419,-1.03207, 1.31182,-0.66712,-0.91699, 0.71044, 0.08735, 0.62158,-0.61116,-1.30961,-1.26754, 0.48106, 1.15216,-1.00053,-1.63112,-0.14081,-1.17564, 1.23459,bell
 0.71908, 0.13415, 0.12688,-0.05070, 0.02903, 1.57885, 0.06396,-1.42370,-0.93267,-0.54428,-1.05384,-1.15137,-1.19668,-1.83646, 1.43345, 0.28751,-0.47703, 0.65774, 0.90244, 0.62163,-2.68906, 0.41308, 0.30637,-0.20471,-0.62520, 0.81782,-1.14395,-1.28934, 1.39901,-0.85220,-0.24098,-0.27542, 0.44503, 0.45791,-0.29069, 1.02567,-0.43750, 1.85994,-1.30399, 2.91459, 2.80224,-0.64743, 1.29547, 3.05468, 1.34539, 2.75199, 1.81546, 2.29665, 0.22890, 1.59730, 1.78542, 3.02426, 2.34220, 3.74060, 3.05122, 2.95857, 0.78045, 2.64077, 2.06859, 2.50535, 4.78519, 4.13448, 2.87792, 1.15810, 2.36711, 2.82161, 3.78325, 4.37923, 4.06527, 4.36179, 3.66435, 2.84551, 3.82171, 4.25710, 5.59127, 4.89609, 3.43360, 4.74319, 5.57300, 5.99604, 4.86484, 5.49332, 3.25498, 5.89080, 5.57631, 4.89996, 4.37158, 6.29307, 4.70559, 5.03815, 6.82449, 6.53792, 5.31185,-0.69057, 0.60509, 1.98560,-0.53044,-0.66920, 0.21324,-0.41883,-0.50509, 0.80066, 0.04009,-0.83587, 0.29359,-2.48091,-0.20771,-0.18573, 1.35753, 0.81443, 1.09485,-0.14224,-0.96661, 0.12589,-0.31987, 1.35439, 1.22693, 0.38563, 0.96628, 0.85567, 0.31936, 1.99208, 0.77093,-1.65161,-0.10255,-1.20423, 2.11868,-0.91556,bell
 0.58288, 2.68900,-0.44267, 1.29014, 0.00982, 0.11268,-1.33506,-1.18954, 1.32542, 0.80116,-0.11532, 1.98585, 1.24835,-0.67672,-0.50312,-1.59577, 0.53084,-0.24160, 0.27931,-0.28481, 0.04236, 0.34671,-1.02774,-0.32283,-0.39812,-0.90127,-0.51127,-2.21869, 0.76035,-0.83226, 1.20505, 1.65542, 0.25991, 1.56433, 1.23933, 1.71524, 2.87121, 3.11793, 2.57680, 2.63197, 2.57381, 3.15299, 1.71705, 3.34135, 4.59531, 3.84382, 2.73949, 4.18797, 3.73738, 3.16234, 2.17729, 3.26631, 3.09376, 5.85178, 2.43817, 5.29060, 3.49484, 5.95557, 5.76916, 5.22718, 5.04342, 5.73340, 6.21186, 6.83116, 6.55971, 6.25567, 5.95711, 5.93291,-0.23701,-0.75760, 0.25618,-0.18100, 1.92508, 1.09489,-0.13117, 0.26912, 0.11588,-0.72070, 0.44754, 0.13673,-0.02812,-1.45981, 0.77395, 0.90241,-0.74580, 1.12525, 0.62160,-0.70989,-2.05335, 0.45796, 0.31443,-2.01774, 0.60348,-0.27010,-0.47502,-0.18540,-0.66181,-0.46403, 0.13294,-1.02392, 1.00474,-1.42505,-0.23140, 0.00469, 0.79063,-2.70499,-0.10202, 1.52976,-0.91085,-0.77482, 1.47957,-0.11700,-1.85473,-0.73419, 1.50089,-1.14936,-0.15685,-0.95579, 0.25544, 2.01073, 0.32215,-1.42423,-0.45396, 0.94343, 0.20605,-1.03393,-0.71142, 0.04565,bell
 0.73233,-0.13262,-0.66866, 0.05152, 1.04889, 0.87337,-0.53364, 0.80648, 0.90138,-1.18023,-1.03073,-0.07168, 0.64292,-0.58990,-1.13211, 0.06586,-0.73018,-2.37753, 2.25515, 1.86725, 1.33281, 0.47663,-1.67942, 0.15479, 0.42011,-1.32573,-1.39721, 0.75476,-0.32528,-0.45679,-1.24233,-1.23877, 0.83541, 0.83382, 0.02733,-0.33367, 0.21897, 0.61633, 1.83793,-0.67766,-0.05173, 1.62023, 2.02773,-1.77605, 1.05827, 1.65746, 1.37600, 2.51476, 1.43093, 1.76828, 2.08920, 1.31684, 2.40290, 2.27420, 1.27863, 1.73568, 2.66612, 0.97359, 2.78125, 1.11271, 2.02871, 1.00754,-0.14654, 2.71031, 1.91470, 1.62722, 1.50234, 3.28378, 2.87365, 3.82863, 2.55917, 1.48522, 1.85495, 0.68501, 2.05301, 2.64367, 3.39543, 0.68250, 3.29169, 2.24678, 3.45093, 2.74886, 2.11486, 3.07984, 1.59862, 0.80139, 2.01432, 3.72528, 2.95559, 3.65379, 3.45446, 4.93919, 2.37721, 2.09002, 0.13460, 0.00089,-0.43022,-0.46381, 1.02677,-0.77137, 0.96666, 0.74357,-0.60311, 0.06970, 0.56955,-1.07647, 1.56051, 1.74152, 0.99925, 0.15645, 0.79102,-0.77967,-0.32800, 0.39352, 0.10547,-0.62598, 0.22470,-1.00505, 0.18702,-0.15334,-1.01720,-0.68297,-0.07908,-0.18060,-1.72641,-1.40699, 0.24631,-0.04812,bell
 0.29413,-1.35723, 1.77944, 1.34478, 1.03238,-0.45611,-0.90671, 1.51753, 0.26695,-0.61441,-0.31856,-1.06507,-0.72445, 0.10766, 0.34251,-0.72609, 0.31923, 0.58414,-1.70948, 0.99199, 1.22734, 5.93141, 7.19430, 7.34195, 4.81184, 4.68714, 5.83250, 6.48170, 5.99268, 4.40033, 5.42255, 5.18536, 4.90999, 3.99584, 3.67725, 6.32879, 2.83835, 4.44637, 3.27893, 3.91012, 4.67439, 2.51145, 2.45276, 4.37350, 2.60245, 3.92042, 3.62878, 3.85059, 2.11717, 2.00540, 2.42563, 3.01126, 2.94701, 3.11413, 1.29220, 4.71092, 1.62611, 3.26568, 2.36322, 2.04240, 2.39468, 1.86631, 2.17668, 0.12151, 1.29364, 1.08628, 0.58281, 2.38639, 0.31181,-0.80064, 1.35640, 0.40134, 0.74594, 1.14192, 1.31264,-0.00627,-0.65372, 0.30944, 0.85008, 0.51262, 0.85941, 1.59070,-0.22064, 0.38553, 1.68495,-1.73310,-0.79055,-0.46432,-0.03580,-0.04543, 0.00621, 0.84003,-1.53161,-1.48466,-0.22583, 0.44017, 1.84696, 0.66316,-0.84884,-0.30838, 0.78382,-0.45615, 0.17280, 1.17559, 1.48738, 0.47186, 0.30767,-1.18901, 1.13338, 0.57476, 0.32743, 0.36962,-0.28976,-1.00866, 0.47059, 1.30100, 2.38098,-0.67441,-0.49395,-1.56399,-0.37698, 0.50727,-0.03987, 1.29266, 0.61432,-0.28585, 0.11895,-0.76159,funnel
 0.98130,-1.30534,-1.02254, 0.04902,-0.26029,-0.31113, 1.19538, 0.47880,-3.09164, 0.12620,-0.38338, 1.46087,-0.26940, 0.20273,-0.31882, 0.19055, 0.73664,-0.38150, 0.67193, 0.41188,-0.43323,-0.92314,-1.39417, 0.06022,-0.07743, 0.51553, 0.11974, 8.87135, 7.58066, 6.01352, 8.48089, 5.82419, 6.23268, 6.23729, 5.25127, 5.76367, 5.73052, 4.68431, 6.59982, 6.42162, 6.16948, 6.64837, 5.58835, 4.90499, 4.99059, 4.04028, 3.54675, 3.41587, 5.43119, 3.77356, 5.17885, 3.69721, 4.16922, 4.53860, 2.82979, 3.59748, 3.66712, 4.28327, 2.86998, 5.20938, 4.29561, 3.20004, 2.16877, 3.19949, 3.71126, 1.44121, 2.69974, 0.42115, 1.83052, 0.17308, 2.79448, 1.83293, 2.03515, 2.49363, 1.80747, 2.46945, 0.30078, 1.70027, 2.75025, 1.71136, 2.05735, 0.26874, 3.33715, 1.09076, 0.74044,-0.77744, 0.56208,-0.47370,-0.25041, 0.31339,-0.20625, 0.77993,-0.23404, 0.44180,-1.37109, 1.25056,-0.69901,-1.03293, 0.16921,-2.09686,-1.32420, 0.31866,-1.81450,-1.13040,-0.27597,-0.63172, 0.91540,-1.01308, 0.83812,-0.57027, 1.03306, 0.44988,-0.21078,-1.19256,-0.82931,-1.51703, 0.31581,-1.92061,-0.16503,-1.95360, 0.50378,-0.44925,-1.08629, 1.36268, 1.44869, 0.87324,-0.22544,-0.40091,funnel
-1.24391, 0.19134, 0.34293,-0.36776, 0.59082,-0.22574, 0.40493, 0.56322, 0.45410, 1.17569,-0.46640,-0.96122,-0.02831, 0.99334, 0.24499,-0.99419, 1.57395, 0.13972, 1.25066, 0.49896,-0.95793,-1.18232,-0.71432, 0.06540,-1.35267,-1.16355, 1.21797, 6.12167, 6.68967, 5.76730, 4.50472, 5.73549, 2.18647, 4.68920, 4.80438, 6.23382, 4.68545, 5.28998, 3.50484, 4.29963, 4.74291, 4.56998, 4.48235, 4.92030, 6.19830, 4.37934, 4.53982, 3.36832, 4.31106, 4.74804, 5.72018, 5.23013, 5.23158, 4.89726, 2.23605, 4.96687, 2.92162, 2.79768, 4.38273, 4.23162, 2.43660, 4.43099, 2.90498, 3.08249, 2.56673, 3.62802, 5.02451, 3.73897, 4.66437, 4.53793, 2.83187, 3.46457, 1.51719, 2.78441, 1.24877, 3.53537, 3.79746, 2.21273, 1.06498, 1.45451, 2.53473, 2.27496, 3.02747, 1.74204, 4.45242, 0.53480, 3.19697, 1.35887, 0.97071, 1.66155, 2.83398, 4.01176, 2.02970, 1.32192, 1.50919, 1.28305, 1.88642, 2.97951, 2.45021,-0.34621, 2.42147, 0.96863, 1.06247,-0.01146, 0.18866, 0.62545, 1.48194, 0.30130, 2.32651, 1.86350,-0.12524, 1.06172, 0.09930,-0.04573, 0.40488, 0.79088, 1.02767, 0.62220,-3.53584,-0.29220,-1.87335, 0.40680,-0.46608, 0.35414,-0.28468, 1.48168, 0.32301, 1.39889,funnel
-1.12095,-0.60856, 0.31788,-0.63910, 0.01070,-1.02776, 0.30785,-0.87777,-0.07106,-0.36384, 0.40144, 0.96681,-1.46165, 1.24195,-0.80520, 0.97350, 0.57111, 2.53327,-1.41650, 5.89238, 4.07418, 6.62527, 6.83747, 3.98523, 3.93528, 6.00464, 2.35027, 2.85032, 5.30299, 4.77328, 5.16093, 3.92953, 1.65290, 4.23645, 1.86029, 3.86742, 1.76005, 2.98435, 3.89106, 2.37635, 3.79778, 2.81656, 2.04047, 2.83419, 2.02081, 1.54140, 2.87213, 2.40082, 1.44601, 0.94830, 0.30596, 1.15998, 0.35367, 1.31529, 0.50642,-0.70090, 0.34418, 2.27744,-0.06144, 1.99444, 0.72426,-0.13357,-0.50067, 0.22055, 0.52659,-0.17487,-0.74252,-2.13565, 0.81442, 1.36920,-0.15602,-1.74228, 1.10038, 0.11036,-1.09345,-0.63729,-1.58673,-0.34123,-0.24863,-1.44090, 0.28938, 0.40903,-0.13257, 0.93430, 0.32245, 2.22685,-0.78637,-0.90673,-0.65314,-0.28646,-2.96864,-0.62439,-0.30513,-0.12258, 0.03876, 0.22006, 0.24513,-1.06222, 0.71971,-0.28807, 0.47037,-0.70449,-1.68626, 0.32911,-0.43747,-0.95202, 0.55334, 0.77877,-0.50261,-0.25415,-1.56564, 0.19409,-0.37699, 2.28084,-0.15827,-0.17056, 2.16932, 0.20400, 0.80635,-1.81362,-1.16944, 1.57688,-1.97823,-1.56270,-0.15186,-1.07796,-0.66558, 0.92237,funnel
 1.02539, 0.10757, 0.79883, 0.02718, 0.77026,-1.45599,-1.95661,-1.71885, 0.48252,-0.76112,-1.44308, 0.59548, 1.05103, 1.22345,-1.20857, 0.54959,-0.24354, 0.51546,-0.59502, 9.90901, 7.89683, 7.67364, 6.88489, 5.97139, 5.95549, 7.76441, 8.31860, 6.37465, 6.10510, 7.71245, 6.11999, 6.96826, 6.98275, 4.73064, 8.42040, 6.55820, 5.54689, 4.82959, 3.30192, 5.64500, 7.44635, 7.31913, 6.86952, 6.39762, 4.39122, 6.55659, 6.81635, 5.18638, 5.75634, 5.58498, 4.88415, 7.30671, 4.09445, 4.32683, 5.74473, 4.49406, 5.12941, 3.45565, 3.32181, 6.77553, 5.05481, 4.16214, 3.66151, 2.89615, 6.22273, 1.85828, 4.51378, 3.59978, 5.70064, 3.55135, 4.42296, 3.42651, 4.66734, 3.28914, 3.57809, 3.48770, 3.07660, 4.37394, 2.47056, 1.39915, 1.09702, 2.92609, 2.54189, 1.15312, 2.03662, 2.00127, 3.30390, 1.52872, 1.47990, 3.28233, 2.87866, 1.87383, 1.50594, 2.12808, 2.91848, 0.28678, 2.10360, 0.54442,-0.14850, 1.70396, 1.96282, 2.73692, 1.05286, 2.20225, 1.23029, 0.69672,-0.47075, 0.31867, 1.14521, 1.40941, 0.98296, 0.62010, 0.75591, 0.30570,-0.90056,-0.21460,-0.20492, 1.24328, 0.39938,-0.94823, 1.66306,-0.36941, 1.59660,-1.05786, 0.58819, 0.82848,-0.91818, 0.37962,funnel
 1.81744, 1.24620, 1.23568, 0.90932, 0.90972,-0.67317, 0.11188, 0.36080,-0.83222,-0.18035, 0.26284, 0.63511, 1.78825,-0.41001, 1.15779, 0.94657,-0.54368, 1.13684, 1.36698, 3.60229, 5.44082, 4.65629, 5.03830, 6.90120, 3.83025, 4.87948, 5.15202, 3.88887, 4.68165, 6.60684, 3.17867, 3.65737, 4.57237, 5.00524, 4.26035, 3.33094, 5.98262, 3.96921, 5.39207, 2.31215, 4.31230, 3.28565, 3.00303, 4.17282, 3.43309, 3.65498, 3.74077, 4.25386, 2.35473, 3.51499, 3.93110, 0.97714, 3.21621, 3.04540, 3.01655, 4.52424, 1.29209, 1.34565, 2.77261, 2.57497, 2.59573, 3.62870, 1.37086, 3.49934, 3.34326, 3.28769, 2.51207, 3.99659, 0.19178, 2.81111, 1.05525, 2.70414, 2.95073, 2.34706, 1.84046, 2.28373, 3.20548, 1.47067, 2.53784, 2.61554, 2.57442,-0.16134, 3.96446, 2.60416, 2.40433, 0.44054, 2.68899,-0.19190, 0.13591, 2.06193, 1.60917, 1.40118, 2.41519, 0.79159,-0.99494, 0.29798,-0.45629,-0.40297, 0.55888,-0.40546, 1.36138,-0.47596, 1.84806, 1.36683,-0.75036, 1.94922, 0.32608, 0.81073,-1.22372, 2.48389, 1.63269, 0.74344,-0.83485, 1.91494, 1.64856, 0.07465,-0.79285,-0.34356,-1.68310, 1.14139, 0.79464,-0.95186, 0.93209, 1.09894,-0.73883, 1.41000,-0.49014,-1.23881,funnel
 0.10839, 1.60597, 0.52359, 0.91314, 0.01373, 0.16007, 1.14742, 0.04244, 0.99210, 0.53256,-0.76633,-2.09638, 0.38309, 0.90611,-0.61906, 1.88420, 4.83434, 6.02128, 5.37413, 5.53271, 6.17861, 6.34066, 4.13856, 5.98386, 5.23382, 4.51263, 3.69372, 3.50516, 7.76235, 5.06609, 6.41828, 6.07099, 1.71950, 4.45040, 5.23507, 5.02705, 5.58280, 3.81654, 3.58031, 4.63577, 3.29457, 4.59605, 3.30405, 3.96425, 3.40584, 2.98737, 2.10142, 4.60580, 3.63627, 1.37430, 2.35096, 4.25846, 3.46653, 0.49046, 1.20722, 2.15761, 2.03993, 2.88201, 0.92391, 1.45862, 2.14640, 2.70519, 0.56934, 3.67693, 0.63169, 1.43106,-0.55030,-0.09161, 0.90767, 1.75453, 0.64567,-0.12386,-0.53900, 1.23912, 1.14192, 0.73005,-1.28767, 0.01997,-0.77204,-0.18265, 0.40503,-0.55682, 0.40109,-0.43317, 1.64984, 0.03635, 1.81733, 0.01778,-0.20837, 0.11140, 0.88270,-1.04906, 0.91614, 0.40365, 0.68214, 0.01160, 1.75566, 0.89061,-0.34315,-0.45008,-0.50223, 1.53302, 0.13762, 0.08657, 0.16365,-0.02315,-0.80908, 0.37306,-0.29958, 0.69027,-0.33628, 0.17421, 0.83648, 0.10765, 0.84573, 0.22469,-1.26372,-0.42127,-1.60004, 0.80096,-0.21480, 0.29487, 0.47479,-1.15376, 2.04521, 1.08147, 1.90550, 0.37259,funnel
-1.56596,-1.80969,-1.60993, 1.46658,-0.90882,-0.98242, 1.15719, 0.05181, 0.41622, 1.26558, 0.67043,-0.28309, 0.07115, 1.17935, 0.22913, 2.15263,-0.55244,-0.11833, 2.90634, 7.24085, 5.91154, 5.58423, 5.54803, 4.94999, 4.26423, 4.42165, 6.46414, 6.96099, 5.42817, 3.37040, 3.94824, 3.91711, 4.16661, 3.97301, 4.20357, 3.47577, 2.04153, 0.82430, 2.36917, 1.60786, 2.42882, 1.74714, 2.42032,-0.75875, 2.90372, 1.31318, 1.17938, 0.59424, 0.77885, 0.03499,-0.97856, 0.66041, 0.81634,-0.34523, 0.85570,-1.73130,-0.35440,-1.17058, 2.02158, 0.39600, 0.03633, 1.87632,-0.30602,-0.04389, 1.32390,-1.08342, 1.26886, 2.84810, 1.01080, 0.27331,-0.05890,-0.34794, 0.23740, 0.20478, 0.51856, 0.15501,-2.78269, 2.35280,-1.59234,-2.97811,-1.47771, 1.74818,-0.09570, 0.36037, 0.35215, 0.24032,-0.59008,-1.60137, 0.52033, 0.71289,-1.33551,-0.39951, 0.00891,-0.81207, 1.23411, 0.81027, 0.21293, 0.65176, 0.81701,-0.08966,-0.10552,-0.52253,-0.58737, 1.55584, 0.37093,-0.89608, 0.36378,-0.22554, 0.22960, 0.80485, 0.84408,-1.28916,-0.40484, 0.40010, 0.66952,-0.42493,-1.36568,-0.65199,-0.04118,-0.58765, 0.37708,-0.72233, 0.88153,-1.22145, 1.18660,-1.41107, 1.99107,-0.14630,funnel
 0.00565,-0.46190, 1.38520,-0.61823, 0.33672,-0.26435,-0.72277, 1.35332, 0.28759, 0.32936,-0.47529, 0.82361,-0.36103,-0.15155, 0.08667,-1.13707, 2.37355,-0.01668, 0.79460, 0.22416, 0.40268, 0.45306, 0.75965,-1.62204, 1.45686, 6.33600, 5.25098, 5.08785, 4.94110, 5.30706, 4.41262, 5.63980, 5.48878, 7.42724, 5.06002, 4.69594, 5.01335, 5.30637, 5.33453, 4.43665, 4.64934, 4.97131, 5.48114, 3.97101, 6.02095, 4.96338, 4.42828, 3.86710, 3.68827, 5.11921, 3.69540, 2.49341, 2.92870, 5.01243, 4.99849, 2.24747, 4.59787, 5.06286, 5.74808, 5.05100, 4.41558, 4.62641, 5.11357, 4.77846, 2.92992, 3.55628, 5.21130, 3.65614, 2.96192, 1.03920, 4.34950, 3.68725, 2.03998, 1.16128, 1.82685, 2.49894, 1.58256, 2.18924, 2.44498, 2.88922, 0.40569, 3.59257, 2.12333, 3.01867,-0.10925, 1.11561, 2.77833, 1.57344, 1.14897, 2.63345, 3.57431, 0.30330, 2.21488, 1.92598,-0.54807, 1.17087,-0.05831, 1.24915, 1.89382, 1.87702, 1.91669, 0.68896, 0.48556,-0.21365, 1.78859, 2.13860, 1.03254, 0.53350, 0.67365, 2.03560, 0.53897, 0.91989, 0.58418, 2.24994, 1.04885, 1.34921, 0.71625,-2.76390, 0.60654,-1.63345,-0.51223,-0.37130,-0.57227,-0.49954, 0.25834,-1.60921,-0.66195, 0.15783,funnel
